BRASILANDIA;2001;0;0;0;0;0;0;5;0;5
BRASILANDIA;1989;0;0;0;0;0;5;0;0;5
BRASILANDIA;1983;0;0;0;0;0;5;0;0;5
BRASILANDIA;1979;0;0;0;0;0;5;0;0;5
BRASILANDIA;1967;0;0;0;0;5;0;0;0;5
BRASILANDIA;2018;0;185;0;0;2315;9395;930;1685;14510
BRASILANDIA;2016;0;225;0;0;2200;9310;1300;2120;15155
BRASILANDIA;2014;0;200;25;5;1410;5615;1075;1930;10260
BUTANTA;1996;0;0;0;0;0;5;0;0;5
BUTANTA;1990;0;0;0;0;5;0;0;0;5
BUTANTA;1988;0;0;0;0;5;5;0;0;10
BUTANTA;1986;0;0;0;0;5;0;0;0;5
BUTANTA;1982;0;0;0;0;5;0;0;0;5
BUTANTA;1978;0;0;0;0;5;0;0;0;5
BUTANTA;2007;0;0;0;0;0;0;5;0;5
BUTANTA;2005;0;0;0;0;0;0;5;0;5
BUTANTA;2003;0;0;0;0;5;5;0;0;10
BUTANTA;2001;0;0;0;0;15;5;0;10;30
BUTANTA;1997;0;0;0;0;5;0;0;0;5
BUTANTA;1995;0;0;0;0;15;0;0;0;15
BUTANTA;1993;0;0;0;0;0;15;0;0;15
BUTANTA;1991;0;0;0;0;10;0;0;0;10
BUTANTA;1989;0;0;0;0;5;0;0;0;5
BUTANTA;1985;0;0;0;0;5;0;0;0;5
BUTANTA;1979;0;0;0;0;10;0;0;0;10
BUTANTA;1977;0;0;0;0;5;0;0;0;5
BUTANTA;1937;0;0;0;0;0;5;0;0;5
BUTANTA;2019;0;20;0;0;2130;3090;595;630;6465
BUTANTA;2017;0;35;5;0;5395;8210;1560;1575;16780
BUTANTA;2015;0;50;0;0;3295;5430;2200;1945;12920
BUTANTA;2013;0;35;5;0;4435;5840;2285;2785;15385
BUTANTA;2011;0;20;5;0;3775;3835;2265;2010;11910
BUTANTA;291;0;0;0;0;5;0;0;0;5
BUTANTA;1992;0;0;0;0;15;0;0;0;15
BUTANTA;2018;0;20;0;0;4495;5650;1115;1350;12630
BUTANTA;2016;0;80;10;0;4860;7165;2045;1975;16135
BUTANTA;2014;0;20;0;0;2765;6460;1760;2170;13175
BUTANTA;2012;0;20;0;0;4215;3820;2190;1715;11960
BUTANTA;2010;0;0;0;0;75;30;20;5;130
BUTANTA;2008;0;0;0;0;0;0;5;0;5
BUTANTA;2006;0;0;0;0;5;0;0;0;5
BUTANTA;2002;0;0;0;0;0;0;10;0;10
CACHOEIRINHA;2001;0;0;0;0;5;5;0;0;10
CACHOEIRINHA;1971;0;0;0;0;0;5;0;0;5
CACHOEIRINHA;1991;0;0;0;0;0;5;0;0;5
CACHOEIRINHA;2019;0;35;5;0;1000;2110;550;315;4015
CACHOEIRINHA;2017;0;70;5;0;1905;5350;1445;1125;9900
CACHOEIRINHA;2015;0;115;0;0;1420;5020;1090;1590;9235
CACHOEIRINHA;2013;0;215;10;0;1635;2535;1270;1410;7075
CACHOEIRINHA;2018;0;80;5;0;1630;4180;1195;815;7905
CACHOEIRINHA;2016;0;95;10;0;1590;5730;1300;1475;10200
CACHOEIRINHA;2014;0;145;20;0;1270;3685;1095;1265;7480
CACHOEIRINHA;2012;0;125;30;5;1720;2870;1140;2160;8050
CACHOEIRINHA;2010;0;0;0;0;30;20;25;20;95
CACHOEIRINHA;2008;0;0;0;0;0;0;5;5;10
CACHOEIRINHA;1998;0;0;0;0;0;5;0;0;5
CACHOEIRINHA;1992;0;0;0;0;0;10;0;0;10
CACHOEIRINHA;1954;0;0;0;0;5;0;0;0;5
CACHOEIRINHA;2011;0;95;0;5;1375;2320;1115;1535;6445
CACHOEIRINHA;2009;0;0;0;0;0;0;5;10;15
CACHOEIRINHA;2003;0;0;0;0;0;0;0;5;5
CAMBUCI;1950;0;0;0;0;5;0;0;0;5
CAMBUCI;1979;0;0;0;0;5;0;0;0;5
CAMBUCI;1978;0;0;0;0;5;0;0;0;5
CAMBUCI;2018;0;40;0;5;1620;1135;705;355;3860
CAMBUCI;2016;0;30;0;0;1435;1435;1295;425;4620
CAMBUCI;2014;0;25;0;0;1070;1355;960;555;3965
CAMBUCI;2012;0;20;5;0;1830;2380;800;700;5735
CAMBUCI;2010;0;0;0;0;50;25;20;5;100
CAMBUCI;1994;0;0;0;0;5;0;0;0;5
CAMBUCI;1992;0;0;0;0;5;0;0;0;5
CAMBUCI;1982;0;0;0;0;0;5;0;0;5
CAMBUCI;2019;0;0;0;0;1255;730;565;110;2660
CAMBUCI;2017;0;20;0;0;1955;1670;1225;425;5295
CAMBUCI;2015;0;45;0;0;1085;1295;1055;490;3970
CAMBUCI;2013;0;45;0;0;1605;2515;1080;785;6030
CAMBUCI;2011;0;5;0;0;1895;1850;975;680;5405
CAMBUCI;2005;0;0;0;0;0;0;5;0;5
CAMBUCI;2001;0;0;0;0;0;5;15;0;20
CAMBUCI;1995;0;0;0;0;5;0;0;0;5
CAMBUCI;1989;0;0;0;0;0;0;5;0;5
CAMPO BELO;1978;0;0;0;0;0;5;0;0;5
CAMPO BELO;1994;0;0;0;0;5;0;0;0;5
CAMPO BELO;2000;0;0;0;0;0;0;0;5;5
CAMPO BELO;2002;0;0;0;0;5;5;0;0;10
CAMPO BELO;2006;0;0;0;0;0;0;0;5;5
CAMPO BELO;2008;0;0;0;0;0;0;5;0;5
CAMPO BELO;2010;0;0;0;0;55;35;20;15;125
CAMPO BELO;2012;0;0;5;0;2525;3925;1855;2380;10690
CAMPO BELO;2014;0;25;0;0;2060;4320;1535;2250;10190
CAMPO BELO;2016;0;20;0;0;1930;3665;1265;1960;8840
CAMPO BELO;2018;0;30;0;0;1830;2860;965;1320;7005
CAMPO BELO;2019;0;10;0;0;1205;1395;715;475;3800
CAMPO BELO;2017;0;25;0;0;2080;3390;1110;1530;8135
CAMPO BELO;2015;0;40;5;0;2310;3960;1380;2575;10270
CAMPO BELO;2013;0;30;0;0;2430;5735;1675;3185;13055
CAMPO BELO;2011;0;25;0;0;2945;3980;1690;2315;10955
CAMPO BELO;2007;0;0;0;0;0;0;10;0;10
CAMPO BELO;2003;0;0;0;0;0;0;5;0;5
CAMPO BELO;2001;0;0;0;0;10;0;10;0;20
CAMPO BELO;1940;0;0;0;0;5;0;0;0;5
CAMPO BELO;1970;0;0;0;0;0;5;0;0;5
CAMPO GRANDE;1982;0;0;0;0;0;0;5;0;5
CAMPO GRANDE;1988;0;0;0;0;5;0;0;0;5
CAMPO GRANDE;1990;0;0;0;0;0;5;0;0;5
CAMPO GRANDE;1998;0;0;0;0;0;0;0;5;5
CAMPO GRANDE;2008;0;0;0;0;0;0;5;0;5
CAMPO GRANDE;2010;0;0;0;0;65;20;40;20;145
CAMPO GRANDE;2012;0;30;10;0;3585;3960;4015;3250;14850
CAMPO GRANDE;2014;0;40;0;0;2355;6030;3040;2965;14430
CAMPO GRANDE;2016;0;35;10;0;3905;5565;4120;2215;15850
CAMPO GRANDE;2018;0;20;0;0;3285;4970;2030;1640;11945
CAMPO GRANDE;2019;0;5;5;0;2165;3060;1090;1015;7340
CAMPO GRANDE;2017;0;65;5;0;3920;5125;2895;2225;14235
CAMPO GRANDE;2015;0;60;0;0;2910;5855;3645;3025;15495
CAMPO GRANDE;2013;0;75;10;5;3885;5460;3480;3570;16485
CAMPO GRANDE;2011;0;35;5;0;3385;4855;4210;3205;15695
CAMPO GRANDE;2001;0;0;0;0;15;10;15;0;40
CAMPO GRANDE;1995;0;0;0;0;10;5;0;0;15
CAMPO GRANDE;1989;0;0;0;0;5;0;0;0;5
CAMPO GRANDE;1985;0;0;0;0;0;5;0;0;5
CAMPO GRANDE;1977;0;0;0;0;20;0;0;0;20
CAMPO GRANDE;1973;0;0;0;0;5;0;0;0;5
CAMPO GRANDE;1969;0;0;0;0;0;5;0;0;5
CAMPO GRANDE;1019;0;0;0;0;0;0;0;5;5
CAMPO GRANDE;1974;0;0;0;0;0;5;0;0;5
CAMPO GRANDE;1976;0;0;0;0;0;5;5;0;10
CAMPO LIMPO;2003;0;0;0;0;0;0;5;10;15
CAMPO LIMPO;2005;0;0;0;0;0;0;0;5;5
CAMPO LIMPO;2007;0;0;0;0;0;0;5;5;10
CAMPO LIMPO;2009;0;0;0;0;0;0;10;5;15
CAMPO LIMPO;2011;0;145;15;0;2160;6425;2660;3395;14800
CAMPO LIMPO;2013;0;250;15;0;2010;8645;2270;4085;17275
CAMPO LIMPO;2015;0;280;15;0;2225;8925;1915;2790;16150
CAMPO LIMPO;2017;0;135;5;0;2795;11005;2145;2905;18990
CAMPO LIMPO;2019;0;110;5;10;1580;5445;750;1000;8900
CAMPO LIMPO;2018;5;135;25;0;2375;9115;1775;2520;15950
CAMPO LIMPO;2016;0;235;15;0;2685;11545;2040;3170;19690
CAMPO LIMPO;2014;0;260;10;0;1405;9125;1975;3485;16260
CAMPO LIMPO;2012;0;165;10;0;2340;6475;2660;3390;15040
CAMPO LIMPO;2010;0;10;0;0;55;90;30;45;230
CAMPO LIMPO;2008;0;0;0;0;0;0;5;5;10
CAMPO LIMPO;2004;0;0;0;0;0;0;5;5;10
CAMPO LIMPO;2002;0;0;0;0;0;0;5;0;5
CAMPO LIMPO;1996;0;0;0;0;0;5;0;5;10
CAMPO LIMPO;1994;0;0;0;0;0;5;5;0;10
CAMPO LIMPO;1988;0;0;0;0;0;10;5;0;15
